0.0	1.0000000000000004
0.0001	0.9999999883695596
0.0002	0.9999999534790617
0.00030000000000000003	0.9999998953302344
0.0004	0.9999998139248301
0.0005	0.9999997092645851
0.0006000000000000001	0.9999995813512682
0.0007	0.9999994301866132
0.0008	0.9999992557723695
0.0009000000000000001	0.9999990581103064
0.001	0.9999988372021605
0.0011	0.9999985930497058
0.0012000000000000001	0.999998325654683
0.0013000000000000002	0.9999980350188541
0.0014	0.9999977211439943
0.0015	0.9999973840318468
0.0016	0.9999970236841845
0.0017000000000000001	0.999996640102768
0.0018000000000000002	0.9999962332893751
0.0019	0.9999958032457701
0.002	0.9999953499737142
0.0021000000000000003	0.9999948734749806
0.0022	0.9999943737513592
0.0023	0.9999938508045972
0.0024000000000000002	0.9999933046364984
0.0025	0.9999927352488173
0.0026000000000000003	0.999992142643352
0.0027	0.9999915268218675
0.0028	0.9999908877861589
0.0029000000000000002	0.9999902255380082
0.003	0.9999895400791933
0.0031000000000000003	0.9999888314114987
0.0032	0.9999880995367334
0.0033	0.9999873444566593
0.0034000000000000002	0.9999865661730902
0.0035	0.9999857646878135
0.0036000000000000003	0.9999849400026142
0.0037	0.9999840921192993
0.0038	0.9999832210396686
0.0039000000000000003	0.9999823267655116
0.004	0.9999814092986429
0.0041	0.9999804686408497
0.004200000000000001	0.9999795047939379
0.0043	0.9999785177597188
0.0044	0.9999775075400047
0.0045000000000000005	0.9999764741365973
0.0046	0.9999754175513038
0.0047	0.9999743377859358
0.0048000000000000004	0.9999732348423167
0.0049	0.9999721087222526
0.005	0.9999709594275532
0.0051	0.9999697869600512
0.005200000000000001	0.9999685913215673
0.0053	0.999967372513907
0.0054	0.9999661305388998
0.0055000000000000005	0.9999648653983616
0.0056	0.9999635770941385
0.0057	0.9999622656280498
0.0058000000000000005	0.9999609310019133
0.0059	0.9999595732175582
0.006	0.9999581922768322
0.0061	0.9999567881815555
0.006200000000000001	0.999955360933568
0.0063	0.9999539105347063
0.0064	0.9999524369868108
0.006500000000000001	0.9999509402917045
0.0066	0.9999494204512522
0.0067	0.9999478774672794
0.0068000000000000005	0.9801822376376826
0.006900000000000001	0.9801806679003302
0.007	0.9801790754962854
0.0071	0.9801774604273614
0.007200000000000001	0.9801758226953576
0.0073	0.9801741623020981
0.0074	0.9801724792493958
0.007500000000000001	0.9801707735390582
0.0076	0.9801690451729179
0.0077	0.9801672941527654
0.0078000000000000005	0.9801655204804488
0.0079	0.9801637241577787
0.008	0.9801619051865678
0.0081	0.9801600635686579
0.0082	0.9801581993058683
0.0083	0.9801563124000147
0.008400000000000001	0.9801544028529418
0.0085	0.980152470666476
0.0086	0.9801505158424395
0.008700000000000001	0.9801485383826765
0.0088	0.9801465382890131
0.0089	0.9801445155632925
0.009000000000000001	0.9801424702073478
0.0091	0.9801404022230298
0.0092	0.9801383116121606
0.009300000000000001	0.9801361983765946
0.0094	0.9801340625181673
0.0095	0.9801319040387263
0.009600000000000001	0.9801297229401298
0.0097	0.9801275192242035
0.0098	0.9801252928928238
0.0099	0.9801230439478236
0.01	0.9801207723910532
0.010100000000000001	0.9801184782243733
0.0102	0.9801161614496456
0.0103	0.9801138220687162
0.010400000000000001	0.9801114600834465
0.0105	0.980109075495698
0.0106	0.980106668307332
0.010700000000000001	0.9801042385202078
0.0108	0.9801017861361935
0.0109	0.980099311157165
0.011000000000000001	0.9800968135849668
0.0111	0.9800942934214886
0.0112	0.9800917506685858
0.011300000000000001	0.9800891853281297
0.0114	0.9800865974020129
0.0115	0.9800839868920878
0.011600000000000001	0.980081353800246
0.0117	0.9800786981283602
0.0118	0.9800760198783045
0.0119	0.980073319051958
0.012	0.9800705956512182
0.012100000000000001	0.9800678496779506
0.0122	0.9800650811340518
0.0123	0.9800622900214065
0.012400000000000001	0.9800594763418962
0.0125	0.9800566400974178
0.0126	0.9800537812898568
0.012700000000000001	0.9800508999211124
0.0128	0.9800479959930698
0.0129	0.9800450695076289
0.013000000000000001	0.9800421204666849
0.0131	0.9800391488721382
0.0132	0.9800361547258859
0.013300000000000001	0.9800331380298332
0.0134	0.9800300987858833
0.0135	0.9800270369959324
0.013600000000000001	0.9800239526618898
0.0137	0.9800208457856596
0.013800000000000002	0.9800177163691635
0.013900000000000001	0.9800145644143029
0.014	0.9800113899229855
0.014100000000000001	0.9800081928971233
0.0142	0.9800049733386386
0.0143	0.9800017312494398
0.014400000000000001	0.9799984666314492
0.0145	0.9799951794865879
0.0146	0.9799918698167719
0.014700000000000001	0.9799885376239174
0.0148	0.9799851829099534
0.0149	0.9799818056768171
0.015000000000000001	0.979978405926405
0.0151	0.9799749836606707
0.0152	0.979971538881528
0.015300000000000001	0.9799680715909165
0.0154	0.9799645817907688
0.0155	0.979961069483006
