0.0	(1+0j)	(1+0j)
0.0001	(0.9998200353927974+0j)	(0.9997110642231103-0.01994551234473048j)
0.0002	(0.9992803154336082+0j)	(0.9988446251337056-0.03987142178446873j)
0.00030000000000000003	(0.9983813614596158+0j)	(0.997401786819323-0.05975815516929646j)
0.0004	(0.9971240415331631+0j)	(0.9953843873063943-0.07958619880253698j)
0.0005	(0.9955095691938812+0j)	(0.9927949953856706-0.09933612802524304j)
0.0006000000000000001	(0.993539501714793+0j)	(0.9896369061770155-0.11898863663046978j)
0.0007	(0.9912157378657175+0j)	(0.9859141354428612-0.13852456605119903j)
0.0008	(0.9885405151878206+0j)	(0.9816314126620128-0.15792493426625673j)
0.0009000000000000001	(0.9855164067843729+0j)	(0.9767941728782252-0.17717096436921223j)
0.001	(0.9821463176336286+0j)	(0.9714085473404938-0.19624411274598846j)
0.0011	(0.9784334804302424+0j)	(0.9654813529543133-0.21512609680778233j)
0.0012000000000000001	(0.9743814509630039+0j)	(0.9590200805658652-0.23379892222686868j)
0.0013000000000000002	(0.969994103037134+0j)	(0.9520328821033016-0.2522449096239904j)
0.0014	(0.9652756229503742+0j)	(0.9445285566017219-0.2704467206572157j)
0.0015	(0.960230503532657+0j)	(0.93651653514059-0.2883873834634952j)
0.0016	(0.9548635377604385+0j)	(0.9280068647248189-0.30605031740557037j)
0.0017000000000000001	(0.9491798119568274+0j)	(0.9190101911425212-0.3234193570784129j)
0.0018000000000000002	(0.943184698590016+0j)	(0.9095377408348191-0.34047877553103j)
0.0019	(0.9368838486826274+0j)	(0.8996013018147739-0.3572133066611482j)
0.002	(0.9302831838459897+0j)	(0.8892132036747589-0.3736081667421921j)
0.0021000000000000003	(0.9233888879531192+0j)	(0.8783862967229534-0.38964907504375623j)
0.0022	(0.9162073984656437+0j)	(0.8671339302917489-0.4053222735089057j)
0.0023	(0.9087453974298215+0j)	(0.8554699302621439-0.42061454545355914j)
0.0024000000000000002	(0.9010098021579205+0j)	(0.843408575849992-0.43551323325544167j)
0.0025	(0.8930077556111211+0j)	(0.8309645757010086-0.45000625500226527j)
0.0026000000000000003	(0.8847466165013573+0j)	(0.8181530433431826-0.46408212007105565j)
0.0027	(0.8762339491291041+0j)	(0.8049894720459208-0.4777299436128469j)
0.0028	(0.8674775129753541+0j)	(0.7914897091367691-0.4909394599193946j)
0.0029000000000000002	(0.8584852520657449+0j)	(0.7776699298271407-0.5037010346509077j)
0.003	(0.8492652841254938+0j)	(0.7635466105995116-0.516005675906275j)
0.0031000000000000003	(0.8398258895441134+0j)	(0.7491365022092428-0.5278450441197821j)
0.0032	(0.8301755001688248+0j)	(0.7344566023546165-0.5392114607707607j)
0.0033	(0.8203226879462866+0j)	(0.7195241280693925-0.5500979158952224j)
0.0034000000000000002	(0.8102761534318773+0j)	(0.7043564878922306-0.5604980743909824j)
0.0035	(0.8000447141865628+0j)	(0.688971253867861-0.5704062811104995j)
0.0036000000000000003	(0.7896372930807442+0j)	(0.6733861334346637-0.5798175647379593j)
0.0037	(0.7790629065253268+0j)	(0.6576189412536025-0.5887276404499943j)
0.0038	(0.7683306526495814+0j)	(0.6416875710330183-0.5971329113617222j)
0.0039000000000000003	(0.7574496994458182+0j)	(0.6256099674037577-0.6050304687624314j)
0.004	(0.7464292729006103+0j)	(0.6094040978985111-0.6124180911477978j)
0.0041	(0.735278645132291+0j)	(0.5930879250888903-0.6192942420578815j)
0.004200000000000001	(0.7240071225543476+0j)	(0.5766793789330926-0.6256580667326923j)
0.0043	(0.7126240340840518+0j)	(0.5601963293862104-0.6315093875994783j)
0.0044	(0.7011387194154786+0j)	(0.5436565593243629-0.6368486986082911j)
0.0045000000000000005	(0.689560517376111+0j)	(0.527077737833112-0.6416771584347072j)
0.0046	(0.6778987543852928+0j)	(0.5104773939090708-0.6459965825707564j)
0.0047	(0.6661627330332821+0j)	(0.4938728906230107-0.6498094343274448j)
0.0048000000000000004	(0.6543617207986271+0j)	(0.4772813997909548-0.653118814774321j)
0.0049	(0.6425049389216118+0j)	(0.4607198771988107-0.655928451643565j)
0.005	(0.6306015514509393+0j)	(0.4442050384242659-0.6582426872282257j)
0.0051	(0.6186606544803008+0j)	(0.4277533352983579-0.660066465305905j)
0.005200000000000001	(0.6066912655912318+0j)	(0.41138093304738516-0.6614053171212751j)
0.0053	(0.5947023135179612+0j)	(0.3951036881540814-0.6622653464624308j)
0.0054	(0.5827026280493584+0j)	(0.37893712697516924-0.6626532138676782j)
0.0055000000000000005	(0.57070093018275+0j)	(0.3628964251506068-0.6625761200010607j)
0.0056	(0.5587058225436239+0j)	(0.3469963878378439-0.662041788236296j)
0.0057	(0.5467257800846826+0j)	(0.33125143080232433-0.6610584464902446j)
0.0058000000000000005	(0.5347691410769341+0j)	(0.31567556239355743-0.6596348083481082j)
0.0059	(0.5228440984051642+0j)	(0.30028236643387074-0.6577800535240019j)
0.006	(0.5109586911791171+0j)	(0.28508498604480553-0.655503807701336j)
0.0061	(0.49912079667118686+0j)	(0.27009610843390525-0.6528161217985099j)
0.006200000000000001	(0.48733812259075066+0j)	(0.25532795066249264-0.6497274507062499j)
0.0063	(0.4756181997044439+0j)	(0.24079224641263977-0.6462486315436177j)
0.0064	(0.4639683748109657+0j)	(0.22650023376933787-0.6423908614802992j)
0.006500000000000001	(0.4523958040783555+0j)	(0.2124626440315181-0.6381656751733769j)
0.0066	(0.4409074467507406+0j)	(0.19868969156332267-0.6335849218669998j)
0.0067	(0.42951005923104596+0j)	(0.18519106469454852-0.6286607422038897j)
0.0068000000000000005	(0.41821018954505157+0j)	(0.17197591767708045-0.6234055447974277j)
0.006900000000000001	(0.4070141721917877+0j)	(0.15905286370156724-0.6178319826134921j)
0.007	(0.39592812338412403+0j)	(0.14642996897645458-0.6119529292108001j)
0.0071	(0.3849579366829496+0j)	(0.13411474786915015-0.6057814548885958j)
0.007200000000000001	(0.37410927902732155+0j)	(0.12211415910671895-0.5993308027900622j)
0.0073	(0.36338758716229974+0j)	(0.11043460303141224-0.5926143650094842j)
0.0074	(0.35279806446539463+0j)	(0.0990819199039969-0.5856456587506925j)
0.007500000000000001	(0.3423456781718721+0j)	(0.08806138924570285-0.5784383025837664j)
0.0076	(0.33203515699819913+0j)	(0.07737773020749326-0.5710059928460782j)
0.0077	(0.3218709891624152+0j)	(0.06703510295322321-0.5633624802331674j)
0.0078000000000000005	(0.3118574207993222+0j)	(0.05703711104123287-0.5555215466238841j)
0.0079	(0.30199845476768233+0j)	(0.04738680478692073-0.5474969821832524j)
0.008	(0.2922978498459657+0j)	(0.03808668558692121-0.5393025627854634j)
0.0081	(0.2827591203124741+0j)	(0.029138711183661115-0.5309520277982082j)
0.0082	(0.2733855359049154+0j)	(0.020544301847237698-0.5224590582682292j)
0.0083	(0.2641801221539604+0j)	(0.012304347449865785-0.513837255546728j)
0.008400000000000001	(0.2551456610846118+0j)	(0.004419215406479416-0.5051001203917921j)
0.0085	(0.24628469227858885+0j)	(-0.003111240546487899-0.4962610325835092j)
0.0086	(0.23759951429034754+0j)	(-0.010287670763606135-0.48733323108588356j)
0.008700000000000001	(0.22909218640880083+0j)	(-0.017111219325123068-0.47832979478808174j)
0.0088	(0.22076453075622376+0j)	(-0.02358351292597846-0.4692636238558173j)
0.0089	(0.21261813471532312+0j)	(-0.029706649052593483-0.4601474217219838j)
0.009000000000000001	(0.20465435367489984+0j)	(-0.0354831834819343-0.4509936777438096j)
0.0091	(0.19687431408417239+0j)	(-0.04091611713852692-0.4418146505521051j)
0.0092	(0.18927891680518424+0j)	(-0.046008882345823225-0.4326223521161065j)
0.009300000000000001	(0.18186884075257131+0j)	(-0.05076532850944011-0.4234285325458122j)
0.0094	(0.1746445468092975+0j)	(-0.055189707270292335-0.41424466565149265j)
0.0095	(0.1676062820067486+0j)	(-0.0592866571664509-0.4050819352782549j)
0.009600000000000001	(0.16075408395730856+0j)	(-0.0630611878430572-0.3959512224316667j)
0.0097	(0.15408778552701832+0j)	(-0.066518663850069-0.3868630932082044j)
0.0098	(0.1476070197358593+0j)	(-0.0696647880679718-0.37782778754255736j)
0.0099	(0.14131122487285422+0j)	(-0.07250558480185894-0.36885520878170425j)
0.01	(0.13519964981297544+0j)	(-0.07504738258443909-0.3599549140936963j)
0.010100000000000001	(0.12927135952268948+0j)	(-0.07729679672854392-0.3511361057171359j)
0.0102	(0.1235252407407841+0j)	(-0.07926071166971355-0.3424076230553208j)
0.0103	(0.11796000782105419+0j)	(-0.08094626313930484-0.3337779356171354j)
0.010400000000000001	(0.11257420872324043+0j)	(-0.08236082020827959-0.32525513680472423j)
0.0105	(0.10736623113869388+0j)	(-0.08351196724157162-0.31684693854625856j)
0.0106	(0.10233430873702794+0j)	(-0.08440748580247849-0.3085606667699763j)
0.010700000000000001	(0.09747652752020997+0j)	(-0.08505533654602987-0.30040325771411264j)
0.0108	(0.09279083227039504+0j)	(-0.0854636411396796-0.2923812550652711j)
0.0109	(0.08827503307799879+0j)	(-0.0856406642490277-0.28450080791622384j)
0.011000000000000001	(0.08392681193651687+0j)	(-0.08559479562548154-0.27676766953231535j)
0.0111	(0.07974372939070601+0j)	(-0.08533453233197572-0.2691871969139487j)
0.0112	(0.07572323122494069+0j)	(-0.08486846114189112-0.2617643511411514j)
0.011300000000000001	(0.07186265517866103+0j)	(-0.08420524114543518-0.2545036984845213j)
0.0114	(0.06815923767604226+0j)	(-0.08335358659657437-0.2474094122654384j)
0.0115	(0.0646101205572447+0j)	(-0.08232225003260916-0.24048527544698714j)
