0.0	(1+0j)	(1+0j)
0.0001	(0.999863040702136+0j)	(0.9997325614569466-0.019946083948198242j)
0.0002	(0.9994522540054457+0j)	(0.9989305077187144-0.03987599220429896j)
0.00030000000000000003	(0.9987679134178002+0j)	(0.997594624148459-0.059773566799172215j)
0.0004	(0.9978104745102542+0j)	(0.9957262186533953-0.07962268518748249j)
0.0005	(0.9965805745040561+0j)	(0.9933271201390415-0.09940727790425792j)
0.0006000000000000001	(0.9950790316931425+0j)	(0.9903996763480132-0.11911134615515538j)
0.0007	(0.9933068447028303+0j)	(0.9869467510862363-0.13871897931845145j)
0.0008	(0.9912651915851598+0j)	(0.9829717208400219-0.15821437233692062j)
0.0009000000000000001	(0.9889554287522487+0j)	(0.978478470788612-0.1775818429779016j)
0.001	(0.9863790897485639+0j)	(0.9734713902172757-0.19680584894003653j)
0.0011	(0.9835378838633568+0j)	(0.9679553673368988-0.21587100478537216j)
0.0012000000000000001	(0.9804336945850057+0j)	(0.9619357835169485-0.2347620986757446j)
0.0013000000000000002	(0.977068577898748+0j)	(0.9554185069392414-0.25346410889263765j)
0.0014	(0.9734447604295019+0j)	(0.9484098856807114-0.27196222012000476j)
0.0015	(0.9695646374321141+0j)	(0.940916740234377-0.2902418394698258j)
0.0016	(0.965430770630766+0j)	(0.9329463554780068-0.3082886122306022j)
0.0017000000000000001	(0.961045885910123+0j)	(0.9245064721011028-0.3260884373192274j)
0.0018000000000000002	(0.9564128708606257+0j)	(0.915605277501291-0.34362748241723867j)
0.0019	(0.9515347721803851+0j)	(0.9062513961618853-0.36089219877273404j)
0.002	(0.94641479293669+0j)	(0.896453879523255-0.3778693356497659j)
0.0021000000000000003	(0.9410562896898997+0j)	(0.8862221953610543-0.39454595440751j)
0.0022	(0.9354627694826709+0j)	(0.8755662166850703-0.41090944219190606j)
0.0023	(0.9296378866979572+0j)	(0.8644962101731837-0.4269475252231353j)
0.0024000000000000002	(0.923585439789+0j)	(0.853022824155396-0.442648281662713j)
0.0025	(0.9173093678846032+0j)	(0.841157076163378-0.4580001540446031j)
0.0026000000000000003	(0.9108137472736529+0j)	(0.8289103400618694-0.4729919612553357j)
0.0027	(0.9041027877721971+0j)	(0.8162943327783238-0.4876129100487274j)
0.0028	(0.8971808289773022+0j)	(0.8033211006482012-0.5018526060813722j)
0.0029000000000000002	(0.8900523364112654+0j)	(0.7900030053933045-0.5157010644557677j)
0.003	(0.8827218975605671+0j)	(0.7763527097514143-0.5291487197586356j)
0.0031000000000000003	(0.8751942178135541+0j)	(0.7623831627757058-0.5421864355825088j)
0.0032	(0.8674741163011104+0j)	(0.7481075848227897-0.5548055135195781j)
0.0033	(0.8595665216448755+0j)	(0.7335394522488952-0.5669977016172696j)
0.0034000000000000002	(0.8514764676171402+0j)	(0.7186924818335642-0.5787552022859511j)
